Amount Requested,Application Date,Loan Title,Risk_Score,Debt-To-Income Ratio,Zip Code,State,Employment Length,Policy Code,Loan_Purpose,Policy_Code_Group,Year,Quarter,Risk_Score_Bin
25000.0,2017-09-14,Major purchase,746.0,0.06,750xx,TX,4,0.0,major purchase,Standard Decline,2017,3,700-800
20000.0,2017-09-14,Debt consolidation,740.0,27.41,087xx,NJ,10,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
10000.0,2017-09-14,Credit card refinancing,699.0,15.28,958xx,CA,10,0.0,Credit Card,Standard Decline,2017,3,600-700
7500.0,2017-09-14,Debt consolidation,699.0,19.04,563xx,MN,10,0.0,Debt Consolidation,Standard Decline,2017,3,600-700
8000.0,2017-09-14,Other,745.0,10.51,957xx,CA,2,0.0,Other,Standard Decline,2017,3,700-800
4000.0,2017-09-14,other,709.0,8.36,856xx,AZ,10,0.0,Other,Standard Decline,2017,3,700-800
4500.0,2017-09-15,Medical expenses,680.0,1.4,840xx,UT,10,0.0,Medical,Standard Decline,2017,3,600-700
20000.0,2017-09-15,Debt consolidation,741.0,5.2,482xx,MI,10,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
10000.0,2017-09-15,Debt consolidation,702.0,10.28,801xx,CO,4,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
30000.0,2017-09-15,Debt consolidation,787.0,14.78,955xx,CA,7,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
10000.0,2017-09-15,Debt consolidation,704.0,6.76,411xx,KY,2,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
15000.0,2017-09-15,Debt consolidation,690.0,24.93,934xx,CA,9,0.0,Debt Consolidation,Standard Decline,2017,3,600-700
20000.0,2017-09-15,Major purchase,752.0,10.43,336xx,FL,2,0.0,major purchase,Standard Decline,2017,3,700-800
10000.0,2017-09-15,Other,700.0,13.53,211xx,MD,9,0.0,Other,Standard Decline,2017,3,600-700
30000.0,2017-09-15,Debt consolidation,692.0,10.39,928xx,CA,4,0.0,Debt Consolidation,Standard Decline,2017,3,600-700
7500.0,2017-09-15,house,686.0,0.0,832xx,ID,5,0.0,house,Standard Decline,2017,3,600-700
15000.0,2017-09-15,Debt consolidation,745.0,14.6,852xx,AZ,9,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
10000.0,2017-09-15,Debt consolidation,684.0,7.12,782xx,TX,2,0.0,Debt Consolidation,Standard Decline,2017,3,600-700
25000.0,2017-09-16,Home improvement,771.0,11.11,986xx,WA,10,0.0,Home Improvement,Standard Decline,2017,3,700-800
10000.0,2017-09-16,Credit card refinancing,681.0,9.03,891xx,NV,10,0.0,Credit Card,Standard Decline,2017,3,600-700
10000.0,2017-09-16,Home improvement,747.0,5.77,492xx,MI,10,0.0,Home Improvement,Standard Decline,2017,3,700-800
10000.0,2017-09-16,Debt consolidation,686.0,20.15,900xx,CA,10,0.0,Debt Consolidation,Standard Decline,2017,3,600-700
22000.0,2017-09-16,Debt consolidation,711.0,21.48,115xx,NY,10,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
20000.0,2017-09-17,Car financing,747.0,3.92,919xx,CA,3,0.0,Car Financing,Standard Decline,2017,3,700-800
25000.0,2017-09-18,Debt consolidation,697.0,22.58,070xx,NJ,10,0.0,Debt Consolidation,Standard Decline,2017,3,600-700
6675.0,2017-09-18,Medical expenses,684.0,21.55,436xx,OH,2,0.0,Medical,Standard Decline,2017,3,600-700
2000.0,2017-09-18,other,701.0,0.0,550xx,MN,5,0.0,Other,Standard Decline,2017,3,700-800
10000.0,2017-09-18,Debt consolidation,690.0,10.45,941xx,CA,10,0.0,Debt Consolidation,Standard Decline,2017,3,600-700
20000.0,2017-09-18,Other,709.0,0.24,067xx,CT,4,0.0,Other,Standard Decline,2017,3,700-800
7000.0,2017-09-18,Debt consolidation,716.0,29.22,321xx,FL,10,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
20000.0,2017-09-18,Debt consolidation,680.0,27.5,547xx,WI,7,0.0,Debt Consolidation,Standard Decline,2017,3,600-700
6500.0,2017-09-18,Debt consolidation,701.0,5.86,921xx,CA,6,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
5000.0,2017-09-18,Debt consolidation,725.0,15.12,917xx,CA,10,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
12000.0,2017-09-18,Major purchase,685.0,11.1,982xx,WA,10,0.0,major purchase,Standard Decline,2017,3,600-700
8000.0,2017-09-18,Debt consolidation,730.0,21.73,633xx,MO,10,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
1000.0,2017-09-18,Moving and relocation,775.0,12.27,468xx,IN,7,0.0,moving and relocation,Standard Decline,2017,3,700-800
4000.0,2017-09-19,Other,705.0,22.63,995xx,AK,2,0.0,Other,Standard Decline,2017,3,700-800
10000.0,2017-09-19,Debt consolidation,733.0,9.79,626xx,IL,2,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
10000.0,2017-09-19,Major purchase,732.0,8.59,751xx,TX,10,0.0,major purchase,Standard Decline,2017,3,700-800
25000.0,2017-09-19,Credit card refinancing,726.0,12.47,113xx,NY,5,0.0,Credit Card,Standard Decline,2017,3,700-800
20000.0,2017-09-19,Credit card refinancing,730.0,7.18,601xx,IL,4,0.0,Credit Card,Standard Decline,2017,3,700-800
1000.0,2017-09-19,Other,690.0,28.39,338xx,FL,5,0.0,Other,Standard Decline,2017,3,600-700
20000.0,2017-09-19,Major purchase,772.0,14.64,900xx,CA,2,0.0,major purchase,Standard Decline,2017,3,700-800
1100.0,2017-09-19,Moving and relocation,826.0,1.23,366xx,AL,3,0.0,moving and relocation,Standard Decline,2017,3,>800
10000.0,2017-09-19,Debt consolidation,706.0,15.44,559xx,MN,2,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
6500.0,2017-09-19,Home improvement,784.0,13.41,117xx,NY,10,0.0,Home Improvement,Standard Decline,2017,3,700-800
30000.0,2017-09-19,Credit card refinancing,764.0,28.99,380xx,TN,5,0.0,Credit Card,Standard Decline,2017,3,700-800
25000.0,2017-09-20,Debt consolidation,680.0,25.57,660xx,KS,10,0.0,Debt Consolidation,Standard Decline,2017,3,600-700
15000.0,2017-09-20,Debt consolidation,728.0,14.85,959xx,CA,6,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
20000.0,2017-09-20,Debt consolidation,715.0,17.48,113xx,NY,3,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
10000.0,2017-09-20,Debt consolidation,685.0,21.27,487xx,MI,10,0.0,Debt Consolidation,Standard Decline,2017,3,600-700
5000.0,2017-09-20,Debt consolidation,685.0,1.22,926xx,CA,10,0.0,Debt Consolidation,Standard Decline,2017,3,600-700
10000.0,2017-09-20,Debt consolidation,751.0,11.11,379xx,TN,3,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
10000.0,2017-09-20,Debt consolidation,737.0,23.33,319xx,GA,9,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
35000.0,2017-09-20,Credit card refinancing,694.0,16.37,662xx,KS,8,0.0,Credit Card,Standard Decline,2017,3,600-700
20000.0,2017-09-20,Major purchase,793.0,12.45,100xx,NY,2,0.0,major purchase,Standard Decline,2017,3,700-800
15000.0,2017-09-21,Credit card refinancing,689.0,18.43,279xx,NC,10,0.0,Credit Card,Standard Decline,2017,3,600-700
15000.0,2017-09-21,Debt consolidation,739.0,8.74,970xx,OR,9,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
15000.0,2017-09-21,Other,707.0,6.88,220xx,VA,10,0.0,Other,Standard Decline,2017,3,700-800
10000.0,2017-09-21,Other,755.0,4.63,480xx,MI,5,0.0,Other,Standard Decline,2017,3,700-800
17000.0,2017-09-21,Debt consolidation,768.0,25.35,782xx,TX,9,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
3025.0,2017-09-21,Vacation,818.0,27.39,313xx,GA,6,0.0,vacation,Standard Decline,2017,3,>800
12000.0,2017-09-21,Credit card refinancing,685.0,8.26,900xx,CA,5,0.0,Credit Card,Standard Decline,2017,3,600-700
10000.0,2017-09-22,Other,746.0,24.61,959xx,CA,6,0.0,Other,Standard Decline,2017,3,700-800
20000.0,2017-09-22,Debt consolidation,698.0,21.84,303xx,GA,10,0.0,Debt Consolidation,Standard Decline,2017,3,600-700
6000.0,2017-09-22,Credit card refinancing,811.0,22.83,833xx,ID,2,0.0,Credit Card,Standard Decline,2017,3,>800
1500.0,2017-09-22,Other,709.0,8.11,272xx,NC,10,0.0,Other,Standard Decline,2017,3,700-800
15000.0,2017-09-23,Debt consolidation,686.0,9.84,333xx,FL,2,0.0,Debt Consolidation,Standard Decline,2017,3,600-700
35000.0,2017-09-23,Debt consolidation,882.0,11.83,912xx,CA,7,0.0,Debt Consolidation,Standard Decline,2017,3,
5000.0,2017-09-23,Other,745.0,23.6,191xx,PA,2,0.0,Other,Standard Decline,2017,3,700-800
10000.0,2017-09-23,Business,733.0,18.0,331xx,FL,5,0.0,business,Standard Decline,2017,3,700-800
25000.0,2017-09-24,Major purchase,765.0,14.26,071xx,NJ,5,0.0,major purchase,Standard Decline,2017,3,700-800
17000.0,2017-09-24,Debt consolidation,710.0,20.35,347xx,FL,3,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
10000.0,2017-09-24,credit_card,693.0,0.8,441xx,OH,5,0.0,Credit Card,Standard Decline,2017,3,600-700
10000.0,2017-09-24,Debt consolidation,680.0,22.97,490xx,MI,3,0.0,Debt Consolidation,Standard Decline,2017,3,600-700
2500.0,2017-09-24,major_purchase,749.0,0.0,551xx,MN,3,0.0,major_purchase,Standard Decline,2017,3,700-800
25000.0,2017-09-25,Car financing,742.0,21.44,294xx,SC,10,0.0,Car Financing,Standard Decline,2017,3,700-800
35000.0,2017-09-25,Debt consolidation,706.0,18.06,276xx,NC,10,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
10000.0,2017-09-25,Debt consolidation,745.0,16.13,333xx,FL,10,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
20000.0,2017-09-25,Debt consolidation,719.0,26.43,117xx,NY,4,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
12000.0,2017-09-25,Home improvement,681.0,29.0,724xx,AR,10,0.0,Home Improvement,Standard Decline,2017,3,600-700
16000.0,2017-09-25,Business,705.0,23.47,770xx,TX,4,0.0,business,Standard Decline,2017,3,700-800
10000.0,2017-09-25,Debt consolidation,707.0,25.27,337xx,FL,9,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
5000.0,2017-09-25,other,749.0,0.0,610xx,IL,5,0.0,Other,Standard Decline,2017,3,700-800
5000.0,2017-09-25,Home improvement,703.0,6.48,127xx,NY,10,0.0,Home Improvement,Standard Decline,2017,3,700-800
30000.0,2017-09-25,Debt consolidation,685.0,3.43,750xx,TX,10,0.0,Debt Consolidation,Standard Decline,2017,3,600-700
20000.0,2017-09-25,Credit card refinancing,726.0,25.71,342xx,FL,4,0.0,Credit Card,Standard Decline,2017,3,700-800
2000.0,2017-09-26,Medical expenses,726.0,2.9,752xx,TX,9,0.0,Medical,Standard Decline,2017,3,700-800
10000.0,2017-09-26,Major purchase,923.0,11.4,287xx,NC,10,0.0,major purchase,Standard Decline,2017,3,
15000.0,2017-09-26,Credit card refinancing,758.0,11.31,180xx,PA,10,0.0,Credit Card,Standard Decline,2017,3,700-800
8000.0,2017-09-26,Debt consolidation,715.0,4.54,890xx,NV,6,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
15000.0,2017-09-26,Debt consolidation,685.0,2.44,286xx,NC,10,0.0,Debt Consolidation,Standard Decline,2017,3,600-700
30000.0,2017-09-26,Debt consolidation,721.0,18.02,917xx,CA,10,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
25000.0,2017-09-26,Home improvement,732.0,9.18,490xx,MI,10,0.0,Home Improvement,Standard Decline,2017,3,700-800
20000.0,2017-09-26,Other,705.0,8.92,231xx,VA,9,0.0,Other,Standard Decline,2017,3,700-800
9500.0,2017-09-26,Debt consolidation,724.0,2.42,921xx,CA,6,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
19000.0,2017-09-26,Home improvement,793.0,4.43,303xx,GA,7,0.0,Home Improvement,Standard Decline,2017,3,700-800
20000.0,2017-09-27,Business,747.0,15.08,404xx,KY,10,0.0,business,Standard Decline,2017,3,700-800
30000.0,2017-09-27,Debt consolidation,692.0,19.56,331xx,FL,5,0.0,Debt Consolidation,Standard Decline,2017,3,600-700
1000.0,2017-09-27,Other,730.0,3.6,481xx,MI,4,0.0,Other,Standard Decline,2017,3,700-800
10000.0,2017-09-27,Credit card refinancing,763.0,8.66,560xx,MN,4,0.0,Credit Card,Standard Decline,2017,3,700-800
26000.0,2017-09-27,Debt consolidation,729.0,19.43,106xx,NY,10,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
3500.0,2017-09-27,Credit card refinancing,682.0,21.9,840xx,UT,10,0.0,Credit Card,Standard Decline,2017,3,600-700
30000.0,2017-09-27,Credit card refinancing,729.0,23.16,945xx,CA,5,0.0,Credit Card,Standard Decline,2017,3,700-800
1000.0,2017-09-27,car,690.0,1.09,462xx,IN,5,0.0,car,Standard Decline,2017,3,600-700
16250.0,2017-09-27,Business,899.0,0.0,023xx,MA,4,0.0,business,Standard Decline,2017,3,
5000.0,2017-09-27,Credit card refinancing,701.0,28.56,125xx,NY,10,0.0,Credit Card,Standard Decline,2017,3,700-800
14000.0,2017-09-27,Other,780.0,15.5,397xx,MS,10,0.0,Other,Standard Decline,2017,3,700-800
25000.0,2017-09-27,Other,841.0,8.05,021xx,MA,3,0.0,Other,Standard Decline,2017,3,>800
6500.0,2017-09-28,major_purchase,724.0,0.0,945xx,CA,5,0.0,major_purchase,Standard Decline,2017,3,700-800
10000.0,2017-09-28,Debt consolidation,710.0,6.59,329xx,FL,6,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
35000.0,2017-09-28,Debt consolidation,689.0,11.21,968xx,HI,5,0.0,Debt Consolidation,Standard Decline,2017,3,600-700
20000.0,2017-09-28,Debt consolidation,745.0,0.3,606xx,IL,10,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
35000.0,2017-09-28,Debt consolidation,756.0,27.74,303xx,GA,3,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
5000.0,2017-09-28,Debt consolidation,751.0,13.94,335xx,FL,4,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
7500.0,2017-09-28,Debt consolidation,799.0,0.16,953xx,CA,10,0.0,Debt Consolidation,Standard Decline,2017,3,700-800
20000.0,2017-09-29,Home improvement,687.0,7.7,754xx,TX,10,0.0,Home Improvement,Standard Decline,2017,3,600-700
19500.0,2017-09-29,Home improvement,701.0,0.87,600xx,IL,10,0.0,Home Improvement,Standard Decline,2017,3,700-800
4000.0,2017-09-29,Debt consolidation,692.0,8.82,105xx,NY,10,0.0,Debt Consolidation,Standard Decline,2017,3,600-700
1000.0,2017-09-29,Other,749.0,10.24,346xx,FL,4,0.0,Other,Standard Decline,2017,3,700-800
24000.0,2017-09-29,Home improvement,758.0,4.43,336xx,FL,3,0.0,Home Improvement,Standard Decline,2017,3,700-800
20000.0,2017-09-29,Major purchase,746.0,2.69,939xx,CA,10,0.0,major purchase,Standard Decline,2017,3,700-800
10000.0,2017-09-29,Other,681.0,3.61,914xx,CA,5,0.0,Other,Standard Decline,2017,3,600-700
20000.0,2017-09-30,Debt consolidation,683.0,15.6,138xx,NY,6,0.0,Debt Consolidation,Standard Decline,2017,3,600-700
1500.0,2017-09-30,debt_consolidation,690.0,11.4,802xx,CO,2,0.0,Debt Consolidation,Standard Decline,2017,3,600-700
3500.0,2017-09-30,Car financing,785.0,0.39,917xx,CA,4,0.0,Car Financing,Standard Decline,2017,3,700-800
10000.0,2017-09-30,Debt consolidation,815.0,18.5,113xx,NY,10,0.0,Debt Consolidation,Standard Decline,2017,3,>800
15000.0,2016-01-01,Home improvement,680.0,22.08,058xx,VT,10,0.0,Home Improvement,Standard Decline,2016,1,600-700
20000.0,2016-01-01,Credit card refinancing,694.0,19.73,776xx,TX,4,0.0,Credit Card,Standard Decline,2016,1,600-700
35000.0,2016-01-03,Debt consolidation,746.0,4.71,805xx,CO,8,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
35000.0,2016-01-04,Debt consolidation,683.0,22.12,919xx,CA,10,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
7000.0,2016-01-04,small_business,680.0,10.38,300xx,GA,5,0.0,small_business,Standard Decline,2016,1,600-700
20000.0,2016-01-05,Home buying,775.0,5.73,324xx,FL,10,0.0,home buying,Standard Decline,2016,1,700-800
22000.0,2016-01-07,debt_consolidation,684.0,18.39,220xx,VA,7,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
12000.0,2016-01-08,debt_consolidation,720.0,24.94,191xx,PA,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
8000.0,2016-01-08,Debt consolidation,682.0,23.35,320xx,FL,2,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
15000.0,2016-01-08,home_improvement,738.0,8.72,900xx,CA,8,0.0,Home Improvement,Standard Decline,2016,1,700-800
35000.0,2016-01-10,Debt consolidation,686.0,13.22,752xx,TX,10,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
21000.0,2016-01-10,Debt consolidation,681.0,14.72,950xx,CA,3,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
15000.0,2016-01-10,Debt consolidation,704.0,20.3,917xx,CA,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
25000.0,2016-01-10,Credit card refinancing,853.0,13.02,902xx,CA,10,0.0,Credit Card,Standard Decline,2016,1,
30000.0,2016-01-10,Credit card refinancing,762.0,12.27,662xx,KS,10,0.0,Credit Card,Standard Decline,2016,1,700-800
20000.0,2016-01-11,Debt consolidation,726.0,28.35,921xx,CA,3,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
3000.0,2016-01-11,small_business,887.0,1.17,294xx,SC,5,0.0,small_business,Standard Decline,2016,1,
8900.0,2016-01-11,credit_card,696.0,25.16,815xx,CO,6,0.0,Credit Card,Standard Decline,2016,1,600-700
35000.0,2016-01-12,Debt consolidation,711.0,24.41,913xx,CA,2,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
30000.0,2016-01-12,Debt consolidation,703.0,9.62,622xx,IL,8,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
20000.0,2016-01-12,Credit card refinancing,690.0,21.2,853xx,AZ,4,0.0,Credit Card,Standard Decline,2016,1,600-700
20000.0,2016-01-13,Credit card refinancing,720.0,15.67,913xx,CA,10,0.0,Credit Card,Standard Decline,2016,1,700-800
30000.0,2016-01-13,Debt consolidation,771.0,10.03,922xx,CA,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
3500.0,2016-01-13,Debt consolidation,726.0,28.68,882xx,NM,7,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
35000.0,2016-01-14,Debt consolidation,698.0,15.69,447xx,OH,6,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
15000.0,2016-01-15,Business,721.0,3.74,799xx,TX,10,0.0,business,Standard Decline,2016,1,700-800
15000.0,2016-01-15,credit_card,725.0,28.6,104xx,NY,6,0.0,Credit Card,Standard Decline,2016,1,700-800
15000.0,2016-01-15,credit_card,747.0,18.24,678xx,KS,10,0.0,Credit Card,Standard Decline,2016,1,700-800
35000.0,2016-01-15,Debt consolidation,720.0,6.3,300xx,GA,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
33000.0,2016-01-15,Credit card refinancing,726.0,13.79,410xx,KY,5,0.0,Credit Card,Standard Decline,2016,1,700-800
7000.0,2016-01-15,debt_consolidation,723.0,4.6,070xx,NJ,4,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
18000.0,2016-01-15,Debt consolidation,695.0,27.68,928xx,CA,10,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
35000.0,2016-01-16,Credit card refinancing,726.0,28.95,605xx,IL,8,0.0,Credit Card,Standard Decline,2016,1,700-800
5000.0,2016-01-16,Debt consolidation,706.0,12.52,773xx,TX,8,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
20000.0,2016-01-16,Debt consolidation,736.0,28.8,597xx,MT,2,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
13000.0,2016-01-16,Debt consolidation,716.0,16.77,774xx,TX,4,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
25000.0,2016-01-17,debt_consolidation,803.0,11.4,120xx,NY,10,0.0,Debt Consolidation,Standard Decline,2016,1,>800
22000.0,2016-01-17,Credit card refinancing,685.0,16.34,900xx,CA,5,0.0,Credit Card,Standard Decline,2016,1,600-700
6000.0,2016-01-18,Credit card refinancing,687.0,18.96,580xx,ND,10,0.0,Credit Card,Standard Decline,2016,1,600-700
15000.0,2016-01-18,home_improvement,737.0,19.55,301xx,GA,2,0.0,Home Improvement,Standard Decline,2016,1,700-800
22000.0,2016-01-19,Debt consolidation,742.0,21.88,405xx,KY,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
15000.0,2016-01-19,Other,713.0,16.3,333xx,FL,3,0.0,Other,Standard Decline,2016,1,700-800
8500.0,2016-01-19,major_purchase,755.0,15.66,303xx,GA,10,0.0,major_purchase,Standard Decline,2016,1,700-800
20000.0,2016-01-19,Major purchase,738.0,1.56,770xx,TX,10,0.0,major purchase,Standard Decline,2016,1,700-800
22000.0,2016-01-19,Credit card refinancing,698.0,5.88,100xx,NY,10,0.0,Credit Card,Standard Decline,2016,1,600-700
15000.0,2016-01-20,Other,702.0,8.14,104xx,NY,4,0.0,Other,Standard Decline,2016,1,700-800
35000.0,2016-01-20,home_improvement,715.0,11.14,782xx,TX,10,0.0,Home Improvement,Standard Decline,2016,1,700-800
15000.0,2016-01-21,debt_consolidation,701.0,26.76,132xx,NY,4,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
10000.0,2016-01-21,Home improvement,694.0,5.17,155xx,PA,10,0.0,Home Improvement,Standard Decline,2016,1,600-700
15000.0,2016-01-21,Debt consolidation,681.0,11.71,925xx,CA,10,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
7500.0,2016-01-21,Debt consolidation,703.0,26.59,394xx,MS,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
8500.0,2016-01-21,Credit card refinancing,734.0,16.48,875xx,NM,4,0.0,Credit Card,Standard Decline,2016,1,700-800
8000.0,2016-01-22,Debt consolidation,742.0,26.69,934xx,CA,2,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
12000.0,2016-01-24,Credit card refinancing,695.0,12.59,851xx,AZ,10,0.0,Credit Card,Standard Decline,2016,1,600-700
13000.0,2016-01-24,Credit card refinancing,771.0,16.82,220xx,VA,2,0.0,Credit Card,Standard Decline,2016,1,700-800
8000.0,2016-01-25,credit_card,847.0,16.59,463xx,IN,10,0.0,Credit Card,Standard Decline,2016,1,>800
5000.0,2016-01-25,credit_card,741.0,12.93,900xx,CA,5,0.0,Credit Card,Standard Decline,2016,1,700-800
7000.0,2016-01-25,Debt consolidation,733.0,14.4,365xx,AL,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
5000.0,2016-01-25,medical,820.0,28.58,293xx,SC,10,0.0,medical,Standard Decline,2016,1,>800
10000.0,2016-01-26,debt_consolidation,687.0,2.94,305xx,GA,10,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
3000.0,2016-01-26,debt_consolidation,699.0,19.11,078xx,NJ,3,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
35000.0,2016-01-26,Debt consolidation,681.0,23.12,200xx,DC,10,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
35000.0,2016-01-26,Credit card refinancing,727.0,21.88,068xx,CT,3,0.0,Credit Card,Standard Decline,2016,1,700-800
15000.0,2016-01-27,Credit card refinancing,763.0,8.21,754xx,TX,6,0.0,Credit Card,Standard Decline,2016,1,700-800
35000.0,2016-01-27,Debt consolidation,737.0,20.86,983xx,WA,3,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
25000.0,2016-02-01,Home improvement,732.0,19.83,453xx,OH,10,0.0,Home Improvement,Standard Decline,2016,1,700-800
20000.0,2016-02-01,Debt consolidation,696.0,25.06,148xx,NY,10,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
12000.0,2016-02-03,debt_consolidation,706.0,18.13,706xx,LA,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
9000.0,2016-02-04,Debt consolidation,691.0,8.97,956xx,CA,3,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
35000.0,2016-02-05,debt_consolidation,727.0,4.26,626xx,IL,6,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
35000.0,2016-02-05,debt_consolidation,714.0,14.2,601xx,IL,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
25000.0,2016-02-05,home_improvement,784.0,16.66,972xx,OR,10,0.0,Home Improvement,Standard Decline,2016,1,700-800
35000.0,2016-02-06,Home improvement,706.0,14.74,300xx,GA,8,0.0,Home Improvement,Standard Decline,2016,1,700-800
15000.0,2016-02-06,Other,725.0,26.22,440xx,OH,7,0.0,Other,Standard Decline,2016,1,700-800
35000.0,2016-02-06,Debt consolidation,681.0,13.84,923xx,CA,3,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
5000.0,2016-02-06,Debt consolidation,682.0,14.21,444xx,OH,2,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
35000.0,2016-02-06,Business,732.0,2.89,971xx,OR,5,0.0,business,Standard Decline,2016,1,700-800
5000.0,2016-02-06,debt_consolidation,751.0,3.58,349xx,FL,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
10000.0,2016-02-07,debt_consolidation,713.0,9.94,956xx,CA,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
4000.0,2016-02-07,Debt consolidation,695.0,21.03,440xx,OH,6,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
15000.0,2016-02-07,Debt consolidation,727.0,19.14,770xx,TX,2,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
35000.0,2016-02-07,home_improvement,770.0,4.92,127xx,NY,10,0.0,Home Improvement,Standard Decline,2016,1,700-800
8000.0,2016-02-08,Medical expenses,680.0,14.11,904xx,CA,10,0.0,Medical,Standard Decline,2016,1,600-700
30000.0,2016-02-08,Debt consolidation,754.0,19.82,752xx,TX,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
5000.0,2016-02-08,Credit card refinancing,724.0,17.92,927xx,CA,10,0.0,Credit Card,Standard Decline,2016,1,700-800
7500.0,2016-02-08,Home improvement,685.0,16.53,450xx,OH,6,0.0,Home Improvement,Standard Decline,2016,1,600-700
20000.0,2016-02-08,Debt consolidation,689.0,16.85,325xx,FL,6,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
3500.0,2016-02-08,Credit card refinancing,691.0,29.28,890xx,NV,10,0.0,Credit Card,Standard Decline,2016,1,600-700
25000.0,2016-02-08,Debt consolidation,693.0,24.8,322xx,FL,8,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
20000.0,2016-02-09,Debt consolidation,730.0,29.77,693xx,NE,4,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
10000.0,2016-02-09,Credit card refinancing,709.0,16.11,787xx,TX,2,0.0,Credit Card,Standard Decline,2016,1,700-800
10000.0,2016-02-09,Home improvement,709.0,17.84,852xx,AZ,10,0.0,Home Improvement,Standard Decline,2016,1,700-800
25000.0,2016-02-09,Business,761.0,8.89,900xx,CA,3,0.0,business,Standard Decline,2016,1,700-800
15000.0,2016-02-09,Moving and relocation,781.0,8.2,907xx,CA,3,0.0,moving and relocation,Standard Decline,2016,1,700-800
